year,region,activity,product,property,value,unit
2016,World,cgt_anthracite,sulphur,abs_max,inf,t/t
2016,World,cgt_anthracite,methane,def,0.00746,t/t
2016,World,cgt_anthracite,methane,min,0.005222,t/t
2016,World,cgt_anthracite,methane,max,0.009698,t/t
2016,World,cgt_anthracite,methane,abs_min,0.0,t/t
2016,World,cgt_anthracite,methane,abs_max,inf,t/t
2016,World,cgt_anthracite,carbon_dioxide,def,0.00174,t/t
2016,World,cgt_anthracite,carbon_dioxide,min,0.001218,t/t
2016,World,cgt_anthracite,carbon_dioxide,max,0.002262,t/t
2016,World,cgt_anthracite,carbon_dioxide,abs_min,0.0,t/t
2016,World,cgt_anthracite,carbon_dioxide,abs_max,inf,t/t
2016,World,cgt_anthracite,nitrogen,def,1.5237,t/t
2016,World,cgt_anthracite,nitrogen,min,1.0666,t/t
2016,World,cgt_anthracite,nitrogen,max,1.9808,t/t
2016,World,cgt_anthracite,nitrogen,abs_min,0.0,t/t
2016,World,cgt_anthracite,nitrogen,abs_max,inf,t/t
2016,EUR,csr_a_natural_gas,oxygen,def,0.0335,t/t
2016,EUR,csr_a_natural_gas,oxygen,min,0.2471,t/t
2016,EUR,csr_a_natural_gas,oxygen,max,0.4599,t/t
2016,EUR,csr_a_natural_gas,oxygen,abs_min,0.0,t/t
2016,EUR,csr_a_natural_gas,oxygen,abs_max,inf,t/t
2016,EUR,csr_a_natural_gas,nitrogen,def,1.95,t/t
2016,EUR,csr_a_natural_gas,nitrogen,min,1.37,t/t
2016,EUR,csr_a_natural_gas,nitrogen,max,2.54,t/t
2016,EUR,csr_a_natural_gas,nitrogen,abs_min,0.0,t/t
2016,EUR,csr_a_natural_gas,nitrogen,abs_max,inf,t/t
2016,US,csr_a_natural_gas,oxygen,def,0.0335,t/t
2016,US,csr_a_natural_gas,oxygen,min,0.02345,t/t
2016,US,csr_a_natural_gas,oxygen,max,0.04355,t/t
2016,US,csr_a_natural_gas,oxygen,abs_min,0.0,t/t
2016,US,csr_a_natural_gas,oxygen,abs_max,inf,t/t
2016,US,csr_a_natural_gas,water,def,199,t/t
2016,US,csr_a_natural_gas,water,min,139.3,t/t
2016,US,csr_a_natural_gas,water,max,258.7,t/t
2016,US,csr_a_natural_gas,water,abs_min,0.0,t/t
2016,US,csr_a_natural_gas,water,abs_max,inf,t/t
2016,CN,cgt_anthracite,nitrogen,def,0.00345,t/t
2016,CN,cgt_anthracite,nitrogen,min,0.002415,t/t
2016,CN,cgt_anthracite,nitrogen,max,0.004485,t/t
2016,CN,cgt_anthracite,nitrogen,abs_min,0.0,t/t
2016,CN,cgt_anthracite,nitrogen,abs_max,inf,t/t
2019,CN,cgt_anthracite,nitrogen,def,1.5237,t/t
2019,CN,cgt_anthracite,nitrogen,min,1.0666,t/t
2019,CN,cgt_anthracite,nitrogen,max,1.9808,t/t
2019,CN,cgt_anthracite,nitrogen,abs_min,0.0,t/t
2019,CN,cgt_anthracite,nitrogen,abs_max,inf,t/t
2016,CN,pox_anthracite,sulphur_dioxide,def,0.04786,t/t
2016,CN,pox_anthracite,sulphur_dioxide,min,0.033502,t/t
2016,CN,pox_anthracite,sulphur_dioxide,max,0.062218,t/t
2016,CN,pox_anthracite,sulphur_dioxide,abs_min,0.0,t/t
2016,CN,pox_anthracite,sulphur_dioxide,abs_max,inf,t/t
2016,CN,pox_anthracite,carbon_monoxide,def,0.00166,t/t
2016,CN,pox_anthracite,carbon_monoxide,min,0.001162,t/t
2016,CN,pox_anthracite,carbon_monoxide,max,0.002158,t/t
2016,CN,pox_anthracite,carbon_monoxide,abs_min,0.0,t/t
2016,CN,pox_anthracite,carbon_monoxide,abs_max,inf,t/t
2019,CN,pox_anthracite,carbon_monoxide,def,0.00746,t/t
2019,CN,pox_anthracite,carbon_monoxide,min,0.005222,t/t
2019,CN,pox_anthracite,carbon_monoxide,max,0.009698,t/t
2019,CN,pox_anthracite,carbon_monoxide,abs_min,0.0,t/t
2019,CN,pox_anthracite,carbon_monoxide,abs_max,inf,t/t
2016,CN,cgt_anthracite,sulphur_dioxide,def,0.04786,t/t
2016,CN,cgt_anthracite,sulphur_dioxide,min,0.033502,t/t
2016,CN,cgt_anthracite,sulphur_dioxide,max,0.062218,t/t
2016,CN,cgt_anthracite,sulphur_dioxide,abs_min,0.0,t/t
2016,CN,cgt_anthracite,sulphur_dioxide,abs_max,inf,t/t
2016,CN,cgt_anthracite,carbon_monoxide,def,0.00166,t/t
2016,CN,cgt_anthracite,carbon_monoxide,min,0.001162,t/t
2016,CN,cgt_anthracite,carbon_monoxide,max,0.002158,t/t
2016,CN,cgt_anthracite,carbon_monoxide,abs_min,0.0,t/t
2016,CN,cgt_anthracite,carbon_monoxide,abs_max,inf,t/t
2019,CN,cgt_anthracite,carbon_monoxide,def,0.00746,t/t
2019,CN,cgt_anthracite,carbon_monoxide,min,0.005222,t/t
2019,CN,cgt_anthracite,carbon_monoxide,max,0.009698,t/t
2019,CN,cgt_anthracite,carbon_monoxide,abs_min,0.0,t/t
2019,CN,cgt_anthracite,carbon_monoxide,abs_max,inf,t/t
2016,CN,cct_anthracite,nitrogen,def,0.00144,t/t
2016,CN,cct_anthracite,nitrogen,min,0.001008,t/t
2016,CN,cct_anthracite,nitrogen,max,0.001872,t/t
2016,CN,cct_anthracite,nitrogen,abs_min,0.0,t/t
2016,CN,cct_anthracite,nitrogen,abs_max,inf,t/t
2016,CN,cct_anthracite,sulphur_dioxide,def,0.00591,t/t
2016,CN,cct_anthracite,sulphur_dioxide,min,0.004137,t/t
2016,CN,cct_anthracite,sulphur_dioxide,max,0.007683,t/t
2016,CN,cct_anthracite,sulphur_dioxide,abs_min,0.0,t/t
2016,CN,cct_anthracite,sulphur_dioxide,abs_max,inf,t/t
2016,CN,cct_anthracite,carbon_monoxide,def,0.00091,t/t
2016,CN,cct_anthracite,carbon_monoxide,min,0.000637,t/t
2016,CN,cct_anthracite,carbon_monoxide,max,0.001183,t/t
2016,CN,cct_anthracite,carbon_monoxide,abs_min,0.0,t/t
2016,CN,cct_anthracite,carbon_monoxide,abs_max,inf,t/t
2016,CN,cct_coke_oven_gas,sulphur,def,0.01,t/t
2016,CN,cct_coke_oven_gas,sulphur,min,0.007,t/t
2016,CN,cct_coke_oven_gas,sulphur,max,0.013,t/t
2016,CN,cct_coke_oven_gas,sulphur,abs_min,0.0,t/t
2016,CN,cct_coke_oven_gas,sulphur,abs_max,inf,t/t
2016,CN,cct_coke_oven_gas,steam,def,0.9384,t/t
2016,CN,cct_coke_oven_gas,steam,min,0.6569,t/t
2016,CN,cct_coke_oven_gas,steam,max,1.2199,t/t
2016,CN,cct_coke_oven_gas,steam,abs_min,0.0,t/t
2016,CN,cct_coke_oven_gas,steam,abs_max,inf,t/t
2016,CN,cgt_anthracite,ammonia_sulphate,def,0.02,t/t
2016,CN,cgt_anthracite,ammonia_sulphate,min,0.014,t/t
2016,CN,cgt_anthracite,ammonia_sulphate,max,0.026,t/t
2016,CN,cgt_anthracite,ammonia_sulphate,abs_min,0.0,t/t
2016,CN,cgt_anthracite,ammonia_sulphate,abs_max,inf,t/t
2016,CN,cgt_anthracite,sulphur,def,0.03,t/t
2016,CN,cgt_anthracite,sulphur,min,0.021,t/t
2016,CN,cgt_anthracite,sulphur,max,0.039,t/t
2016,CN,cgt_anthracite,sulphur,abs_min,0.0,t/t
2016,CN,cgt_anthracite,sulphur,abs_max,inf,t/t
2016,CN,cgt_anthracite,methane,def,0.00746,t/t
2016,CN,cgt_anthracite,methane,min,0.005222,t/t
2016,CN,cgt_anthracite,methane,max,0.009698,t/t
2016,CN,cgt_anthracite,methane,abs_min,0.0,t/t
2016,CN,cgt_anthracite,methane,abs_max,inf,t/t
2016,CN,cgt_anthracite,carbon_dioxide,def,0.00375,t/t
2016,CN,cgt_anthracite,carbon_dioxide,min,0.002625,t/t
2016,CN,cgt_anthracite,carbon_dioxide,max,0.004875,t/t
2016,CN,cgt_anthracite,carbon_dioxide,abs_min,0.0,t/t
2016,CN,cgt_anthracite,carbon_dioxide,abs_max,inf,t/t
