year,region,activity,product,property,value,unit
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_vegoils,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_fruits,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_wine,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_iron,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_nfertil,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_alcref,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_beer,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_coffee,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_dairy,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_fish,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_meat,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_orgchem,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_petref,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_plastics,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_pulp,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_soap,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_starch,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_sugar,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_vegoils,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_fruits,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_wine,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_iron,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_nfertil,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_alcref,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_beer,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_coffee,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_dairy,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_fish,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_meat,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_orgchem,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_petref,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_plastics,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_pulp,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_soap,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_starch,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_sugar,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_vegoils,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_fruits,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_wine,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_iron,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_primary-and-digest_secondary-tertiary,ww_nfertil,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_alcref,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_beer,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_coffee,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_dairy,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_fish,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_meat,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_orgchem,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_petref,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_plastics,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_pulp,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_soap,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_starch,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_sugar,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_vegoils,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_fruits,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_wine,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_iron,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_nfertil,def,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_alcref,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_beer,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_coffee,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_dairy,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_fish,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_meat,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_orgchem,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_petref,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_plastics,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_pulp,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_soap,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_starch,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_sugar,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_vegoils,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_fruits,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_wine,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_iron,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_nfertil,min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_alcref,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_beer,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_coffee,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_dairy,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_fish,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_meat,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_orgchem,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_petref,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_plastics,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_pulp,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_soap,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_starch,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_sugar,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_vegoils,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_fruits,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_wine,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_iron,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_nfertil,max,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_alcref,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_beer,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_coffee,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_dairy,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_fish,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_meat,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_orgchem,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_petref,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_plastics,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_pulp,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_soap,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_starch,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_sugar,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_vegoils,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_fruits,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_wine,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_iron,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_nfertil,abs_min,0.0,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_alcref,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_beer,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_coffee,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_dairy,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_fish,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_meat,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_orgchem,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_petref,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_plastics,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_pulp,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_soap,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_starch,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_sugar,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_vegoils,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_fruits,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_wine,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_iron,abs_max,inf,kg/yr
2006,World,coll_treat_aerob_centralised_industry,ww_nfertil,abs_max,inf,kg/yr
