year,region,income_class,activity,property,value,unit
2006,MX,urban-high,ww_other,min,0.0,m3/m3
2006,MX,urban-high,sewer,min,0.776,m3/m3
2006,MX,urban-high,no_treat,min,0.0,m3/m3
2006,MX,urban-low,septic-tank,min,0.0,m3/m3
2006,MX,urban-low,latrine,min,0.388,m3/m3
2006,MX,urban-low,ww_other,min,0.0,m3/m3
2006,MX,urban-low,sewer,min,0.388,m3/m3
2006,MX,urban-low,no_treat,min,0.194,m3/m3
2006,AU,rural,septic-tank,min,0.873,m3/m3
2006,AU,rural,latrine,min,0.0194,m3/m3
2006,AU,rural,ww_other,min,0.0,m3/m3
2006,AU,rural,sewer,min,0.0776,m3/m3
2006,AU,rural,no_treat,min,0.0,m3/m3
2006,AU,urban-high,septic-tank,min,0.0485,m3/m3
2006,AU,urban-high,latrine,min,0.0,m3/m3
2006,AU,urban-high,ww_other,min,0.0,m3/m3
2006,AU,urban-high,sewer,min,0.9215,m3/m3
2006,AU,urban-high,no_treat,min,0.0,m3/m3
2006,NZ,rural,septic-tank,min,0.873,m3/m3
2006,NZ,rural,latrine,min,0.0194,m3/m3
2006,NZ,rural,ww_other,min,0.0,m3/m3
2006,NZ,rural,sewer,min,0.0776,m3/m3
2006,NZ,rural,no_treat,min,0.0,m3/m3
2006,NZ,urban-high,septic-tank,min,0.0485,m3/m3
2006,NZ,urban-high,latrine,min,0.0,m3/m3
2006,NZ,urban-high,ww_other,min,0.0,m3/m3
2006,NZ,urban-high,sewer,min,0.9215,m3/m3
2006,NZ,urban-high,no_treat,min,0.0,m3/m3
2006,NG,rural,septic-tank,max,0.0206,m3/m3
2006,NG,rural,latrine,max,0.2884,m3/m3
2006,NG,rural,ww_other,max,0.0412,m3/m3
2006,NG,rural,sewer,max,0.103,m3/m3
2006,NG,rural,no_treat,max,0.5768,m3/m3
2006,NG,urban-high,septic-tank,max,0.3296,m3/m3
2006,NG,urban-high,latrine,max,0.3193,m3/m3
2006,NG,urban-high,ww_other,max,0.0,m3/m3
2006,NG,urban-high,sewer,max,0.3811,m3/m3
2006,NG,urban-high,no_treat,max,0.0,m3/m3
2006,NG,urban-low,septic-tank,max,0.1751,m3/m3
2006,NG,urban-low,latrine,max,0.2472,m3/m3
2006,NG,urban-low,ww_other,max,0.0515,m3/m3
2006,NG,urban-low,sewer,max,0.3502,m3/m3
2006,NG,urban-low,no_treat,max,0.206,m3/m3
2006,EG,rural,septic-tank,max,0.0206,m3/m3
2006,EG,rural,latrine,max,0.2884,m3/m3
2006,EG,rural,ww_other,max,0.0412,m3/m3
2006,EG,rural,sewer,max,0.103,m3/m3
2006,EG,rural,no_treat,max,0.5768,m3/m3
2006,EG,urban-high,septic-tank,max,0.1545,m3/m3
2006,EG,urban-high,latrine,max,0.0515,m3/m3
2006,EG,urban-high,ww_other,max,0.103,m3/m3
2006,EG,urban-high,sewer,max,0.721,m3/m3
2006,EG,urban-high,no_treat,max,0.0,m3/m3
2006,EG,urban-low,septic-tank,max,0.1751,m3/m3
2006,EG,urban-low,latrine,max,0.2472,m3/m3
2006,EG,urban-low,ww_other,max,0.0515,m3/m3
2006,EG,urban-low,sewer,max,0.3502,m3/m3
2006,EG,urban-low,no_treat,max,0.206,m3/m3
2006,KE,rural,septic-tank,max,0.0206,m3/m3
2006,KE,rural,latrine,max,0.2884,m3/m3
2006,KE,rural,ww_other,max,0.0412,m3/m3
2006,KE,rural,sewer,max,0.103,m3/m3
2006,KE,rural,no_treat,max,0.5768,m3/m3
2006,KE,urban-high,septic-tank,max,0.3296,m3/m3
2006,KE,urban-high,latrine,max,0.3193,m3/m3
2006,KE,urban-high,ww_other,max,0.0,m3/m3
2006,KE,urban-high,sewer,max,0.3811,m3/m3
2006,KE,urban-high,no_treat,max,0.0,m3/m3
2006,KE,urban-low,septic-tank,max,0.1751,m3/m3
2006,KE,urban-low,latrine,max,0.2472,m3/m3
2006,KE,urban-low,ww_other,max,0.0515,m3/m3
2006,KE,urban-low,sewer,max,0.3502,m3/m3
2006,KE,urban-low,no_treat,max,0.206,m3/m3
2006,ZA,rural,septic-tank,max,0.103,m3/m3
2006,ZA,rural,latrine,max,0.2884,m3/m3
2006,ZA,rural,ww_other,max,0.0412,m3/m3
2006,ZA,rural,sewer,max,0.103,m3/m3
2006,ZA,rural,no_treat,max,0.4944,m3/m3
2006,ZA,urban-high,septic-tank,max,0.1545,m3/m3
2006,ZA,urban-high,latrine,max,0.1545,m3/m3
2006,ZA,urban-high,ww_other,max,0.0,m3/m3
2006,ZA,urban-high,sewer,max,0.721,m3/m3
2006,ZA,urban-high,no_treat,max,0.0,m3/m3
2006,ZA,urban-low,septic-tank,max,0.1751,m3/m3
2006,ZA,urban-low,latrine,max,0.2472,m3/m3
2006,ZA,urban-low,ww_other,max,0.0515,m3/m3
2006,ZA,urban-low,sewer,max,0.3502,m3/m3
2006,ZA,urban-low,no_treat,max,0.206,m3/m3
2006,CN,rural,septic-tank,max,0.0,m3/m3
2006,CN,rural,latrine,max,0.4841,m3/m3
2006,CN,rural,ww_other,max,0.515,m3/m3
2006,CN,rural,sewer,max,0.0,m3/m3
2006,CN,rural,no_treat,max,0.0309,m3/m3
2006,CN,urban-high,septic-tank,max,0.1854,m3/m3
2006,CN,urban-high,latrine,max,0.0824,m3/m3
2006,CN,urban-high,ww_other,max,0.0721,m3/m3
2006,CN,urban-high,sewer,max,0.6901,m3/m3
2006,CN,urban-high,no_treat,max,0.0,m3/m3
2006,CN,urban-low,septic-tank,max,0.1442,m3/m3
2006,CN,urban-low,latrine,max,0.103,m3/m3
2006,CN,urban-low,ww_other,max,0.0309,m3/m3
2006,CN,urban-low,sewer,max,0.7004,m3/m3
2006,CN,urban-low,no_treat,max,0.0515,m3/m3
2006,IN,rural,septic-tank,max,0.0,m3/m3
2006,IN,rural,latrine,max,0.4841,m3/m3
2006,IN,rural,ww_other,max,0.103,m3/m3
2006,IN,rural,sewer,max,0.103,m3/m3
2006,IN,rural,no_treat,max,0.3399,m3/m3
2006,IN,urban-high,septic-tank,max,0.1854,m3/m3
2006,IN,urban-high,latrine,max,0.0824,m3/m3
2006,IN,urban-high,ww_other,max,0.0721,m3/m3
2006,IN,urban-high,sewer,max,0.6901,m3/m3
2006,IN,urban-high,no_treat,max,0.0,m3/m3
2006,IN,urban-low,septic-tank,max,0.1442,m3/m3
2006,IN,urban-low,latrine,max,0.103,m3/m3
2006,IN,urban-low,ww_other,max,0.0309,m3/m3
2006,IN,urban-low,sewer,max,0.5459,m3/m3
2006,IN,urban-low,no_treat,max,0.206,m3/m3
2006,ID,rural,septic-tank,max,0.0,m3/m3
2006,ID,rural,latrine,max,0.4841,m3/m3
2006,ID,rural,ww_other,max,0.0,m3/m3
2006,ID,rural,sewer,max,0.103,m3/m3
2006,ID,rural,no_treat,max,0.4429,m3/m3
2006,ID,urban-high,septic-tank,max,0.1854,m3/m3
2006,ID,urban-high,latrine,max,0.0824,m3/m3
2006,ID,urban-high,ww_other,max,0.0,m3/m3
2006,ID,urban-high,sewer,max,0.7622,m3/m3
2006,ID,urban-high,no_treat,max,0.0,m3/m3
2006,ID,urban-low,septic-tank,max,0.1442,m3/m3
2006,ID,urban-low,latrine,max,0.103,m3/m3
2006,ID,urban-low,ww_other,max,0.0309,m3/m3
2006,ID,urban-low,sewer,max,0.5459,m3/m3
2006,ID,urban-low,no_treat,max,0.206,m3/m3
2006,PK,rural,septic-tank,max,0.0,m3/m3
2006,PK,rural,latrine,max,0.4841,m3/m3
2006,PK,rural,ww_other,max,0.0,m3/m3
2006,PK,rural,sewer,max,0.103,m3/m3
2006,PK,rural,no_treat,max,0.4429,m3/m3
2006,PK,urban-high,septic-tank,max,0.1854,m3/m3
2006,PK,urban-high,latrine,max,0.0824,m3/m3
2006,PK,urban-high,ww_other,max,0.0,m3/m3
2006,PK,urban-high,sewer,max,0.7622,m3/m3
2006,PK,urban-high,no_treat,max,0.0,m3/m3
2006,PK,urban-low,septic-tank,max,0.1442,m3/m3
2006,PK,urban-low,latrine,max,0.103,m3/m3
2006,PK,urban-low,ww_other,max,0.0309,m3/m3
2006,PK,urban-low,sewer,max,0.5459,m3/m3
2006,PK,urban-low,no_treat,max,0.206,m3/m3
2006,BD,rural,septic-tank,max,0.0,m3/m3
2006,BD,rural,latrine,max,0.4841,m3/m3
2006,BD,rural,ww_other,max,0.0,m3/m3
2006,BD,rural,sewer,max,0.103,m3/m3
2006,BD,rural,no_treat,max,0.4429,m3/m3
2006,BD,urban-high,septic-tank,max,0.1854,m3/m3
2006,BD,urban-high,latrine,max,0.0824,m3/m3
2006,BD,urban-high,ww_other,max,0.0,m3/m3
2006,BD,urban-high,sewer,max,0.7622,m3/m3
2006,BD,urban-high,no_treat,max,0.0,m3/m3
2006,BD,urban-low,septic-tank,max,0.1442,m3/m3
2006,BD,urban-low,latrine,max,0.103,m3/m3
2006,BD,urban-low,ww_other,max,0.0309,m3/m3
2006,BD,urban-low,sewer,max,0.5459,m3/m3
2006,BD,urban-low,no_treat,max,0.206,m3/m3
2006,JP,rural,septic-tank,max,0.206,m3/m3
2006,JP,rural,latrine,max,0.0,m3/m3
2006,JP,rural,ww_other,max,0.515,m3/m3
2006,JP,rural,sewer,max,0.309,m3/m3
2006,JP,rural,no_treat,max,0.0,m3/m3
2006,JP,urban-high,septic-tank,max,0.0,m3/m3
2006,JP,urban-high,latrine,max,0.0,m3/m3
2006,JP,urban-high,ww_other,max,0.103,m3/m3
2006,JP,urban-high,sewer,max,0.927,m3/m3
2006,JP,urban-high,no_treat,max,0.0,m3/m3
2006,JP,urban-low,septic-tank,max,0.103,m3/m3
2006,JP,urban-low,latrine,max,0.0,m3/m3
2006,JP,urban-low,ww_other,max,0.0,m3/m3
2006,JP,urban-low,sewer,max,0.927,m3/m3
2006,JP,urban-low,no_treat,max,0.0,m3/m3
2006,RU,rural,septic-tank,max,0.309,m3/m3
2006,RU,rural,latrine,max,0.103,m3/m3
2006,RU,rural,ww_other,max,0.0,m3/m3
2006,RU,rural,sewer,max,0.618,m3/m3
2006,RU,rural,no_treat,max,0.0,m3/m3
2006,RU,urban-high,septic-tank,max,0.103,m3/m3
2006,RU,urban-high,latrine,max,0.0,m3/m3
2006,RU,urban-high,ww_other,max,0.0,m3/m3
2006,RU,urban-high,sewer,max,0.927,m3/m3
2006,RU,urban-high,no_treat,max,0.0,m3/m3
2006,DE,rural,septic-tank,max,0.206,m3/m3
2006,DE,rural,latrine,max,0.0,m3/m3
2006,DE,rural,ww_other,max,0.0,m3/m3
2006,DE,rural,sewer,max,0.824,m3/m3
2006,DE,rural,no_treat,max,0.0,m3/m3
2006,DE,urban-high,septic-tank,max,0.0515,m3/m3
2006,DE,urban-high,latrine,max,0.0,m3/m3
2006,DE,urban-high,ww_other,max,0.0,m3/m3
2006,DE,urban-high,sewer,max,0.9785,m3/m3
2006,DE,urban-high,no_treat,max,0.0,m3/m3
2006,GB,rural,septic-tank,max,0.1133,m3/m3
2006,GB,rural,latrine,max,0.0,m3/m3
2006,GB,rural,ww_other,max,0.0,m3/m3
2006,GB,rural,sewer,max,0.9167,m3/m3
2006,GB,rural,no_treat,max,0.0,m3/m3
2006,GB,urban-high,septic-tank,max,0.0,m3/m3
2006,GB,urban-high,latrine,max,0.0,m3/m3
2006,GB,urban-high,ww_other,max,0.0,m3/m3
2006,GB,urban-high,sewer,max,1.03,m3/m3
2006,GB,urban-high,no_treat,max,0.0,m3/m3
2006,FR,rural,septic-tank,max,0.3811,m3/m3
2006,FR,rural,latrine,max,0.0,m3/m3
2006,FR,rural,ww_other,max,0.0,m3/m3
2006,FR,rural,sewer,max,0.6489,m3/m3
2006,FR,rural,no_treat,max,0.0,m3/m3
2006,FR,urban-high,septic-tank,max,0.0,m3/m3
2006,FR,urban-high,latrine,max,0.0,m3/m3
2006,FR,urban-high,ww_other,max,0.0,m3/m3
2006,FR,urban-high,sewer,max,1.03,m3/m3
2006,FR,urban-high,no_treat,max,0.0,m3/m3
2006,IT,rural,septic-tank,max,0.4326,m3/m3
2006,IT,rural,latrine,max,0.0,m3/m3
2006,IT,rural,ww_other,max,0.0,m3/m3
2006,IT,rural,sewer,max,0.5974,m3/m3
2006,IT,rural,no_treat,max,0.0,m3/m3
2006,IT,urban-high,septic-tank,max,0.0412,m3/m3
2006,IT,urban-high,latrine,max,0.0,m3/m3
2006,IT,urban-high,ww_other,max,0.0,m3/m3
2006,IT,urban-high,sewer,max,0.9888,m3/m3
2006,IT,urban-high,no_treat,max,0.0,m3/m3
2006,US,rural,septic-tank,max,0.927,m3/m3
2006,US,rural,latrine,max,0.0206,m3/m3
2006,US,rural,ww_other,max,0.0,m3/m3
2006,US,rural,sewer,max,0.0824,m3/m3
2006,US,rural,no_treat,max,0.0,m3/m3
2006,US,urban-high,septic-tank,max,0.0515,m3/m3
2006,US,urban-high,latrine,max,0.0,m3/m3
2006,US,urban-high,ww_other,max,0.0,m3/m3
2006,US,urban-high,sewer,max,0.9785,m3/m3
2006,US,urban-high,no_treat,max,0.0,m3/m3
2006,CA,rural,septic-tank,max,0.927,m3/m3
2006,CA,rural,latrine,max,0.0206,m3/m3
2006,CA,rural,ww_other,max,0.0,m3/m3
2006,CA,rural,sewer,max,0.0824,m3/m3
2006,CA,rural,no_treat,max,0.0,m3/m3
2006,CA,urban-high,septic-tank,max,0.0515,m3/m3
2006,CA,urban-high,latrine,max,0.0,m3/m3
2006,CA,urban-high,ww_other,max,0.0,m3/m3
2006,CA,urban-high,sewer,max,0.9785,m3/m3
2006,CA,urban-high,no_treat,max,0.0,m3/m3
2006,BR,rural,septic-tank,max,0.0,m3/m3
2006,BR,rural,latrine,max,0.4635,m3/m3
2006,BR,rural,ww_other,max,0.0,m3/m3
2006,BR,rural,sewer,max,0.103,m3/m3
2006,BR,rural,no_treat,max,0.4635,m3/m3
2006,BR,urban-high,septic-tank,max,0.0,m3/m3
2006,BR,urban-high,latrine,max,0.206,m3/m3
2006,BR,urban-high,ww_other,max,0.0,m3/m3
2006,BR,urban-high,sewer,max,0.824,m3/m3
2006,BR,urban-high,no_treat,max,0.0,m3/m3
2006,BR,urban-low,septic-tank,max,0.0,m3/m3
2006,BR,urban-low,latrine,max,0.412,m3/m3
2006,BR,urban-low,ww_other,max,0.0,m3/m3
2006,BR,urban-low,sewer,max,0.412,m3/m3
2006,BR,urban-low,no_treat,max,0.206,m3/m3
2006,MX,rural,septic-tank,max,0.0,m3/m3
2006,MX,rural,latrine,max,0.4635,m3/m3
2006,MX,rural,ww_other,max,0.0,m3/m3
2006,MX,rural,sewer,max,0.103,m3/m3
2006,MX,rural,no_treat,max,0.4635,m3/m3
2006,MX,urban-high,septic-tank,max,0.0,m3/m3
2006,MX,urban-high,latrine,max,0.206,m3/m3
2006,MX,urban-high,ww_other,max,0.0,m3/m3
2006,MX,urban-high,sewer,max,0.824,m3/m3
2006,MX,urban-high,no_treat,max,0.0,m3/m3
2006,MX,urban-low,septic-tank,max,0.0,m3/m3
2006,MX,urban-low,latrine,max,0.412,m3/m3
2006,MX,urban-low,ww_other,max,0.0,m3/m3
2006,MX,urban-low,sewer,max,0.412,m3/m3
2006,MX,urban-low,no_treat,max,0.206,m3/m3
2006,AU,rural,septic-tank,max,0.927,m3/m3
2006,AU,rural,latrine,max,0.0206,m3/m3
2006,AU,rural,ww_other,max,0.0,m3/m3
2006,AU,rural,sewer,max,0.0824,m3/m3
2006,AU,rural,no_treat,max,0.0,m3/m3
2006,AU,urban-high,septic-tank,max,0.0515,m3/m3
2006,AU,urban-high,latrine,max,0.0,m3/m3
2006,AU,urban-high,ww_other,max,0.0,m3/m3
2006,AU,urban-high,sewer,max,0.9785,m3/m3
2006,AU,urban-high,no_treat,max,0.0,m3/m3
2006,NZ,rural,septic-tank,max,0.927,m3/m3
2006,NZ,rural,latrine,max,0.0206,m3/m3
2006,NZ,rural,ww_other,max,0.0,m3/m3
2006,NZ,rural,sewer,max,0.0824,m3/m3
2006,NZ,rural,no_treat,max,0.0,m3/m3
2006,NZ,urban-high,septic-tank,max,0.0515,m3/m3
2006,NZ,urban-high,latrine,max,0.0,m3/m3
2006,NZ,urban-high,ww_other,max,0.0,m3/m3
2006,NZ,urban-high,sewer,max,0.9785,m3/m3
2006,NZ,urban-high,no_treat,max,0.0,m3/m3
2006,NG,rural,septic-tank,abs_min,0.0,m3/m3
2006,NG,rural,latrine,abs_min,0.0,m3/m3
2006,NG,rural,ww_other,abs_min,0.0,m3/m3
2006,NG,rural,sewer,abs_min,0.0,m3/m3
2006,NG,rural,no_treat,abs_min,0.0,m3/m3
2006,NG,urban-high,septic-tank,abs_min,0.0,m3/m3
2006,NG,urban-high,latrine,abs_min,0.0,m3/m3
2006,NG,urban-high,ww_other,abs_min,0.0,m3/m3
2006,NG,urban-high,sewer,abs_min,0.0,m3/m3
2006,NG,urban-high,no_treat,abs_min,0.0,m3/m3
2006,NG,urban-low,septic-tank,abs_min,0.0,m3/m3
2006,NG,urban-low,latrine,abs_min,0.0,m3/m3
2006,NG,urban-low,ww_other,abs_min,0.0,m3/m3
2006,NG,urban-low,sewer,abs_min,0.0,m3/m3
2006,NG,urban-low,no_treat,abs_min,0.0,m3/m3
2006,EG,rural,septic-tank,abs_min,0.0,m3/m3
2006,EG,rural,latrine,abs_min,0.0,m3/m3
2006,EG,rural,ww_other,abs_min,0.0,m3/m3
2006,EG,rural,sewer,abs_min,0.0,m3/m3
2006,EG,rural,no_treat,abs_min,0.0,m3/m3
2006,EG,urban-high,septic-tank,abs_min,0.0,m3/m3
2006,EG,urban-high,latrine,abs_min,0.0,m3/m3
2006,EG,urban-high,ww_other,abs_min,0.0,m3/m3
2006,EG,urban-high,sewer,abs_min,0.0,m3/m3
2006,EG,urban-high,no_treat,abs_min,0.0,m3/m3
2006,EG,urban-low,septic-tank,abs_min,0.0,m3/m3
2006,EG,urban-low,latrine,abs_min,0.0,m3/m3
2006,EG,urban-low,ww_other,abs_min,0.0,m3/m3
2006,EG,urban-low,sewer,abs_min,0.0,m3/m3
2006,EG,urban-low,no_treat,abs_min,0.0,m3/m3
2006,KE,rural,septic-tank,abs_min,0.0,m3/m3
2006,KE,rural,latrine,abs_min,0.0,m3/m3
2006,KE,rural,ww_other,abs_min,0.0,m3/m3
2006,KE,rural,sewer,abs_min,0.0,m3/m3
2006,KE,rural,no_treat,abs_min,0.0,m3/m3
2006,KE,urban-high,septic-tank,abs_min,0.0,m3/m3
2006,KE,urban-high,latrine,abs_min,0.0,m3/m3
2006,KE,urban-high,ww_other,abs_min,0.0,m3/m3
2006,KE,urban-high,sewer,abs_min,0.0,m3/m3
2006,KE,urban-high,no_treat,abs_min,0.0,m3/m3
2006,KE,urban-low,septic-tank,abs_min,0.0,m3/m3
2006,KE,urban-low,latrine,abs_min,0.0,m3/m3
2006,KE,urban-low,ww_other,abs_min,0.0,m3/m3
2006,KE,urban-low,sewer,abs_min,0.0,m3/m3
2006,KE,urban-low,no_treat,abs_min,0.0,m3/m3
2006,ZA,rural,septic-tank,abs_min,0.0,m3/m3
2006,ZA,rural,latrine,abs_min,0.0,m3/m3
2006,ZA,rural,ww_other,abs_min,0.0,m3/m3
2006,ZA,rural,sewer,abs_min,0.0,m3/m3
2006,ZA,rural,no_treat,abs_min,0.0,m3/m3
2006,ZA,urban-high,septic-tank,abs_min,0.0,m3/m3
2006,ZA,urban-high,latrine,abs_min,0.0,m3/m3
2006,ZA,urban-high,ww_other,abs_min,0.0,m3/m3
2006,ZA,urban-high,sewer,abs_min,0.0,m3/m3
2006,ZA,urban-high,no_treat,abs_min,0.0,m3/m3
2006,ZA,urban-low,septic-tank,abs_min,0.0,m3/m3
2006,ZA,urban-low,latrine,abs_min,0.0,m3/m3
2006,ZA,urban-low,ww_other,abs_min,0.0,m3/m3
2006,ZA,urban-low,sewer,abs_min,0.0,m3/m3
2006,ZA,urban-low,no_treat,abs_min,0.0,m3/m3
2006,CN,rural,septic-tank,abs_min,0.0,m3/m3
2006,CN,rural,latrine,abs_min,0.0,m3/m3
2006,CN,rural,ww_other,abs_min,0.0,m3/m3
2006,CN,rural,sewer,abs_min,0.0,m3/m3
2006,CN,rural,no_treat,abs_min,0.0,m3/m3
2006,CN,urban-high,septic-tank,abs_min,0.0,m3/m3
2006,CN,urban-high,latrine,abs_min,0.0,m3/m3
2006,CN,urban-high,ww_other,abs_min,0.0,m3/m3
2006,CN,urban-high,sewer,abs_min,0.0,m3/m3
2006,CN,urban-high,no_treat,abs_min,0.0,m3/m3
2006,CN,urban-low,septic-tank,abs_min,0.0,m3/m3
2006,CN,urban-low,latrine,abs_min,0.0,m3/m3
2006,CN,urban-low,ww_other,abs_min,0.0,m3/m3
2006,CN,urban-low,sewer,abs_min,0.0,m3/m3
2006,CN,urban-low,no_treat,abs_min,0.0,m3/m3
2006,IN,rural,septic-tank,abs_min,0.0,m3/m3
2006,IN,rural,latrine,abs_min,0.0,m3/m3
2006,IN,rural,ww_other,abs_min,0.0,m3/m3
2006,IN,rural,sewer,abs_min,0.0,m3/m3
2006,IN,rural,no_treat,abs_min,0.0,m3/m3
2006,IN,urban-high,septic-tank,abs_min,0.0,m3/m3
2006,IN,urban-high,latrine,abs_min,0.0,m3/m3
2006,IN,urban-high,ww_other,abs_min,0.0,m3/m3
2006,IN,urban-high,sewer,abs_min,0.0,m3/m3
2006,IN,urban-high,no_treat,abs_min,0.0,m3/m3
2006,IN,urban-low,septic-tank,abs_min,0.0,m3/m3
2006,IN,urban-low,latrine,abs_min,0.0,m3/m3
2006,IN,urban-low,ww_other,abs_min,0.0,m3/m3
2006,IN,urban-low,sewer,abs_min,0.0,m3/m3
2006,IN,urban-low,no_treat,abs_min,0.0,m3/m3
2006,ID,rural,septic-tank,abs_min,0.0,m3/m3
2006,ID,rural,latrine,abs_min,0.0,m3/m3
2006,ID,rural,ww_other,abs_min,0.0,m3/m3
2006,ID,rural,sewer,abs_min,0.0,m3/m3
2006,ID,rural,no_treat,abs_min,0.0,m3/m3
2006,ID,urban-high,septic-tank,abs_min,0.0,m3/m3
2006,ID,urban-high,latrine,abs_min,0.0,m3/m3
2006,ID,urban-high,ww_other,abs_min,0.0,m3/m3
2006,ID,urban-high,sewer,abs_min,0.0,m3/m3
2006,ID,urban-high,no_treat,abs_min,0.0,m3/m3
2006,ID,urban-low,septic-tank,abs_min,0.0,m3/m3
2006,ID,urban-low,latrine,abs_min,0.0,m3/m3
2006,ID,urban-low,ww_other,abs_min,0.0,m3/m3
2006,ID,urban-low,sewer,abs_min,0.0,m3/m3
2006,ID,urban-low,no_treat,abs_min,0.0,m3/m3
2006,PK,rural,septic-tank,abs_min,0.0,m3/m3
2006,PK,rural,latrine,abs_min,0.0,m3/m3
2006,PK,rural,ww_other,abs_min,0.0,m3/m3
2006,PK,rural,sewer,abs_min,0.0,m3/m3
2006,PK,rural,no_treat,abs_min,0.0,m3/m3
2006,PK,urban-high,septic-tank,abs_min,0.0,m3/m3
2006,PK,urban-high,latrine,abs_min,0.0,m3/m3
2006,PK,urban-high,ww_other,abs_min,0.0,m3/m3
2006,PK,urban-high,sewer,abs_min,0.0,m3/m3
2006,PK,urban-high,no_treat,abs_min,0.0,m3/m3
2006,PK,urban-low,septic-tank,abs_min,0.0,m3/m3
2006,PK,urban-low,latrine,abs_min,0.0,m3/m3
2006,PK,urban-low,ww_other,abs_min,0.0,m3/m3
2006,PK,urban-low,sewer,abs_min,0.0,m3/m3
2006,PK,urban-low,no_treat,abs_min,0.0,m3/m3
2006,BD,rural,septic-tank,abs_min,0.0,m3/m3
2006,BD,rural,latrine,abs_min,0.0,m3/m3
2006,BD,rural,ww_other,abs_min,0.0,m3/m3
2006,BD,rural,sewer,abs_min,0.0,m3/m3
2006,BD,rural,no_treat,abs_min,0.0,m3/m3
2006,BD,urban-high,septic-tank,abs_min,0.0,m3/m3
2006,BD,urban-high,latrine,abs_min,0.0,m3/m3
2006,BD,urban-high,ww_other,abs_min,0.0,m3/m3
2006,BD,urban-high,sewer,abs_min,0.0,m3/m3
2006,BD,urban-high,no_treat,abs_min,0.0,m3/m3
2006,BD,urban-low,septic-tank,abs_min,0.0,m3/m3
2006,BD,urban-low,latrine,abs_min,0.0,m3/m3
2006,BD,urban-low,ww_other,abs_min,0.0,m3/m3
2006,BD,urban-low,sewer,abs_min,0.0,m3/m3
2006,BD,urban-low,no_treat,abs_min,0.0,m3/m3
2006,JP,rural,septic-tank,abs_min,0.0,m3/m3
2006,JP,rural,latrine,abs_min,0.0,m3/m3
2006,JP,rural,ww_other,abs_min,0.0,m3/m3
2006,JP,rural,sewer,abs_min,0.0,m3/m3
2006,JP,rural,no_treat,abs_min,0.0,m3/m3
2006,JP,urban-high,septic-tank,abs_min,0.0,m3/m3
2006,JP,urban-high,latrine,abs_min,0.0,m3/m3
2006,JP,urban-high,ww_other,abs_min,0.0,m3/m3
2006,JP,urban-high,sewer,abs_min,0.0,m3/m3
2006,JP,urban-high,no_treat,abs_min,0.0,m3/m3
2006,JP,urban-low,septic-tank,abs_min,0.0,m3/m3
2006,JP,urban-low,latrine,abs_min,0.0,m3/m3
2006,JP,urban-low,ww_other,abs_min,0.0,m3/m3
2006,JP,urban-low,sewer,abs_min,0.0,m3/m3
2006,JP,urban-low,no_treat,abs_min,0.0,m3/m3
2006,RU,rural,septic-tank,abs_min,0.0,m3/m3
2006,RU,rural,latrine,abs_min,0.0,m3/m3
2006,RU,rural,ww_other,abs_min,0.0,m3/m3
2006,RU,rural,sewer,abs_min,0.0,m3/m3
2006,RU,rural,no_treat,abs_min,0.0,m3/m3
2006,RU,urban-high,septic-tank,abs_min,0.0,m3/m3
2006,RU,urban-high,latrine,abs_min,0.0,m3/m3
2006,RU,urban-high,ww_other,abs_min,0.0,m3/m3
2006,RU,urban-high,sewer,abs_min,0.0,m3/m3
2006,RU,urban-high,no_treat,abs_min,0.0,m3/m3
2006,DE,rural,septic-tank,abs_min,0.0,m3/m3
2006,DE,rural,latrine,abs_min,0.0,m3/m3
2006,DE,rural,ww_other,abs_min,0.0,m3/m3
2006,DE,rural,sewer,abs_min,0.0,m3/m3
2006,DE,rural,no_treat,abs_min,0.0,m3/m3
2006,DE,urban-high,septic-tank,abs_min,0.0,m3/m3
2006,DE,urban-high,latrine,abs_min,0.0,m3/m3
2006,DE,urban-high,ww_other,abs_min,0.0,m3/m3
2006,DE,urban-high,sewer,abs_min,0.0,m3/m3
2006,DE,urban-high,no_treat,abs_min,0.0,m3/m3
2006,GB,rural,septic-tank,abs_min,0.0,m3/m3
2006,GB,rural,latrine,abs_min,0.0,m3/m3
2006,GB,rural,ww_other,abs_min,0.0,m3/m3
2006,GB,rural,sewer,abs_min,0.0,m3/m3
2006,GB,rural,no_treat,abs_min,0.0,m3/m3
2006,GB,urban-high,septic-tank,abs_min,0.0,m3/m3
2006,GB,urban-high,latrine,abs_min,0.0,m3/m3
2006,GB,urban-high,ww_other,abs_min,0.0,m3/m3
2006,GB,urban-high,sewer,abs_min,0.0,m3/m3
2006,GB,urban-high,no_treat,abs_min,0.0,m3/m3
2006,FR,rural,septic-tank,abs_min,0.0,m3/m3
2006,FR,rural,latrine,abs_min,0.0,m3/m3
2006,FR,rural,ww_other,abs_min,0.0,m3/m3
2006,FR,rural,sewer,abs_min,0.0,m3/m3
2006,FR,rural,no_treat,abs_min,0.0,m3/m3
2006,FR,urban-high,septic-tank,abs_min,0.0,m3/m3
2006,FR,urban-high,latrine,abs_min,0.0,m3/m3
2006,FR,urban-high,ww_other,abs_min,0.0,m3/m3
2006,FR,urban-high,sewer,abs_min,0.0,m3/m3
2006,FR,urban-high,no_treat,abs_min,0.0,m3/m3
2006,IT,rural,septic-tank,abs_min,0.0,m3/m3
